user_id,avg_mouse_speed,avg_typing_speed,tab_switch_rate,mouse_click_rate,keyboard_error_rate,active_window_duration,is_improper_user
35,964.5089824206378,151.15892155262048,6.456476214611731,12.371475973490085,1.299123183719106,115.40029896351979,0
36,555.8312700057955,225.23924509976325,4.715697652796361,14.522335464622312,1.2931812147048052,117.3615988806564,1
37,841.772719000951,234.78275644730243,6.786135653973545,10.127344492690547,1.7330436928661457,65.28937038666821,0
38,408.0659752240449,234.3535516404993,5.2953036810749,19.892798643946286,0.8117086493046801,139.77279302774795,0
39,534.3627902203139,280.9278178488962,7.434259842312224,14.649527273171882,1.9282604424404879,138.52264710634122,0
40,839.3722471738247,349.283820550742,1.9555893901482917,15.60978511688023,2.460466504481178,144.43488477860018,0
41,947.6933159990821,256.17646009205464,4.302449477986261,18.100865633870793,0.46809686737843403,195.1754415908487,0
42,834.2736562379941,239.1634105421769,4.856373714297931,14.641442418122953,1.3650675099705283,81.04435191038371,0
43,776.8703435223518,237.03890934979538,0.0,10.912304359120675,4.540992132763023,75.3592000618298,0
44,739.7792608821422,256.2192383453857,2.8280945328429303,14.684898808507665,2.3292371388658486,141.17601943796964,0
45,504.2956019265145,208.58531198258004,3.372801491282427,10.719093202433054,0.1822587958182329,109.87532696442923,0
46,656.0311583210582,256.00992793730273,6.896411989646699,15.539904445582431,0.5995341352402124,90.43115239389178,0
47,707.8722458080425,272.54061681659,3.586313307370799,19.984688604008984,2.225904245372861,111.52312596537092,0
48,1011.4244452437831,260.4843031787244,3.363842025388046,9.12510853863834,2.100666038574238,101.44969124724838,1
49,868.7236579136923,272.87709670023906,6.634971561312383,7.338144992789538,1.41255719829912,171.743312033915,1
50,447.3919689274532,271.68738046742675,1.764178708419891,15.246249679598371,4.193314956887976,187.85436912069906,0
51,864.8167938789591,161.4051658876778,0.8575118651128557,11.16100191628047,4.618728820868654,70.93316125969602,0
52,722.9835439167367,281.84350791977016,4.276815399861307,15.158726372059844,1.7356166401502766,75.7035356020009,0
53,664.6155999388083,216.44925771687733,2.1045864638432894,16.602017603048502,2.8729568659267386,97.21895986104279,0
54,922.3352577681736,195.2080418498021,2.180641410680702,4.281568855357303,2.9231661713210024,99.31415874962964,0
55,1006.1999044991902,194.7774086072502,6.146867583375964,18.449247138292712,3.055873139477577,96.74218659904743,0
56,986.2560238232397,271.67708052362644,6.751947675825158,9.151657485223755,1.359914678226096,114.17297461369459,0
57,632.1564953554723,238.87125363875737,6.57772843170425,14.88826024717655,3.9394492172205373,106.59495597834179,0
58,738.1575248297571,165.90156080072947,7.217553320614465,11.703088322807849,1.9314028037655908,79.39162221314047,0
59,866.2526862807129,273.90189075961416,7.482268640029604,12.240214926078528,2.421992081025111,89.19575277408057,1
60,995.1090254244718,178.01959346005862,0.7428195823461383,23.46978969808994,2.0020435102283103,166.39016496628693,0
61,704.165152430942,256.99106792591056,5.900823919858933,16.596337603978306,1.8603138277012414,109.27655259795951,1
62,762.8682046672366,261.92494628365273,3.9407836008608825,19.523442014767955,2.2784044599378594,107.74107325122033,0
63,578.7330051987943,294.27885408475225,3.505151508019128,15.754706771013714,0.814114426206483,74.38688562517581,0
64,560.7586751838659,339.08423932334256,6.120829264417411,18.10006787327477,0.028846980826350732,106.10349818087502,0
65,962.5051644788396,181.76618370497292,1.5394090402084966,17.08689181071726,1.7866195239862734,148.82707288702747,0
66,1071.2480057141647,247.37630719684753,1.49778278825536,16.27228072343413,1.1195723630767307,137.86654435408218,0
67,785.5979756839332,236.18323524778913,6.267145488163434,20.5357795458234,2.54750367798664,144.3329789392067,0
68,1000.7065795784049,271.6874842980481,5.975572035021796,15.782527269221351,2.433790158711649,83.8920877177101,0
69,872.3272050095268,260.78343854668094,5.273465311743021,26.425742861088526,2.013480019696702,83.41146949788457,0
70,670.9760490789752,232.372687863169,3.240173190553726,19.80265786406219,3.481574790554385,154.00307166522163,0
71,872.2791211016828,227.95489056945723,6.487659269164249,9.30229651130155,1.9937723211370302,144.788224196033,1
72,1107.6073132931938,194.17745724079762,6.360605784120952,14.11725145508509,0.5418491570541035,112.24611714553058,0
73,792.8347921780097,299.39307912032547,5.170609030094909,16.98538799745334,1.7763557583455842,145.59120805347231,0
74,1112.9287311628013,272.96020907997644,2.645357917460457,15.222484178560185,3.17096776685501,83.91010883238633,1
75,276.05097918205115,295.8884098897569,4.149503308540987,18.43436709486084,0.11574532703945706,82.66595676607605,0
76,964.3805008750447,234.4801931762243,6.675667355048885,18.98508352416937,1.9059636729500236,71.4761654245583,0
77,817.4094136476342,217.15822656527848,7.654382445603574,8.202065071005176,2.575462034558955,130.84411299010935,0
78,740.1985299068265,196.0842466685386,4.346926793247343,21.40538772358247,4.6522423345277835,126.501536233142,0
79,818.3521553071005,267.945879187033,4.500654064383475,12.515912672569778,3.208257636927606,104.3275043945713,0
80,402.4862170798214,198.01033877358827,4.676621783949877,12.020477470676214,2.1326163833644856,96.58822171165465,0
81,756.0656224324977,342.4331534483275,5.549786017821944,12.004388036472298,2.520759226346947,192.43645811588718,0
82,871.4225143023493,184.61787094532798,3.837865399879952,19.042882029952914,0.1023046397150742,112.22607019234837,0
83,1095.5788089483033,263.6830059606251,0.0,13.66466150926107,0.9502778140940376,161.6420104360193,0
84,696.3459563452706,328.3427353606893,7.385538003294194,11.682241778311463,2.6509556711106304,115.60954696651557,0
85,638.3012794213624,279.95448796319045,8.589377894325098,12.880204212782314,2.161167396656318,104.97861876634003,0
86,699.6485912830926,258.78368562458894,3.775200280788575,6.026541705420614,2.288741186597393,162.4997852941917,0
87,983.0804235404148,201.57581765190523,2.866693262162452,10.789181180242565,2.034114653677361,143.69892361247992,0
88,865.750221931937,180.9115405716148,4.725798955219556,8.802082256734503,1.9949091024184855,119.27672931007051,0
89,694.0479592465922,288.5025054458793,4.624992232542454,13.654153347520545,2.1029306484787975,154.01142335257836,0
90,902.6534866226713,325.3073620387473,6.9910371543259195,18.32096635136796,0.9439648157351948,195.6091954852571,0
91,819.4155098696081,228.05750047609143,5.1092788832900755,17.769379504666134,1.7710730276550675,98.02939900433533,0
92,993.7289981065778,193.04692461918245,3.414754339257634,21.283752487732915,0.7558953685711585,134.15209940235755,0
93,659.5893812245295,127.09152847254907,2.363181098883902,20.169879086483103,1.380403543261759,107.72369508774757,0
94,734.4675706804463,200.9617578168731,6.731268369639347,12.357016425408114,3.195905009204533,91.96376937695094,0
95,721.5783693735684,244.317157875048,6.199022482328499,15.095357003768566,1.8192476895024365,91.13199641651602,0
96,507.2970103735763,329.9561620418367,7.121119756183638,14.837219528892907,2.595839475280808,167.76999438055796,0
97,859.2240554129152,283.6566846116484,3.063626498557812,4.244736586390566,2.11529455411255,65.25718178080965,0
98,852.2110544359779,265.25427023533763,8.676873799056658,8.913702315451278,1.6151083331067255,135.23578075400388,0
99,801.0226913284922,229.99401693494346,1.5126109858855261,14.163566614244438,0.9914312933915768,95.24270767139298,0
100,753.0825733249707,220.8417141372022,6.41920204280296,14.135517824295958,1.5999443475906419,173.1748485470398,0
101,516.9258515899171,320.2823798753982,1.1808344656061966,17.561625271025836,2.1831784459805244,111.80770053197018,0
102,715.8709354469282,260.0369270379195,3.4193372366030648,17.31820814767924,2.5801534441242597,109.07976980153202,0
103,731.4570966946461,144.8699654039489,8.122045860895918,6.146537489501323,2.122336864557286,167.0852791348271,0
104,639.5445461556762,216.32301760513786,6.662728508951979,17.59298367228765,2.6494803179457107,146.30400246936642,1
105,767.7428576667982,207.08919841141866,3.907559169025636,15.89293603226882,0.4798298974402939,136.6268095308801,0
106,880.8101713629077,222.68679954112676,3.9623259143566236,18.116865908223147,2.866662557583502,144.17435866517351,0
107,1177.237180242106,278.1455330142543,5.201244221670884,20.33432793820795,0.8717436592980468,87.50179233702771,0
108,834.9155625663678,244.62775591028753,6.028281981521445,14.285585136060142,2.9835046171580215,142.2513961661441,0
109,851.5100781445528,246.1567296498169,7.503158765365393,21.2279411849004,2.502405843412843,114.02837357474945,1
110,785.1108168467665,315.67365806626185,4.087531990783011,10.552997730534766,0.12981043785503377,130.8277409748678,0
111,416.2457569401917,215.17694551066558,1.776429873025597,10.271309398138907,2.7369628241849298,134.53658778783876,0
112,794.6972249101566,343.2099762943675,5.31393725409752,17.143860950677706,2.9950973398329115,86.68472750378078,0
113,812.0460419882053,216.4346204314457,4.085138324983211,13.1561622734741,3.2578784603459052,137.81467787522485,0
114,1292.6484224970573,254.45990983062856,2.3987325905031054,16.308162823094847,1.231401715893977,114.40928130085871,0
115,761.5278070437755,235.93982022986165,5.5953378306255885,24.964910599222456,2.179410842070526,82.8023566206939,1
116,860.3094684667225,256.17095667504805,4.573772491814422,16.967475367519878,2.694449383048709,115.60302580412876,0
117,793.0576460589514,272.22959975365643,5.6130244129395885,16.060847694320596,2.736326867412079,120.60075342345523,0
118,566.2643924760936,271.69176200444383,3.211111599625639,10.653898106740764,2.409520761862969,137.80895673803886,0
119,1028.5645629030041,212.344133468971,5.973421060650997,6.500100966878268,1.5733637565433776,48.35126886577946,0
120,950.3866065373549,193.85426612762146,2.365803606490043,14.637266923632447,2.987943754109147,131.6440868962998,0
121,958.2063894086093,375.1585895452855,3.344537220606834,20.334351233040984,2.9938199668145167,104.6441982949382,0
122,618.1225090410522,225.80078301997236,4.514171537825445,13.38530996469663,1.8457216939033976,144.29620339231474,0
123,1080.5588621872198,284.9606219335993,8.483636829919428,17.007312496026845,1.2164451959589386,119.94401561147296,0
124,519.6297874415438,169.61793447384017,6.569650737096987,22.13248636359291,1.2720966608018562,109.99855486935154,0
125,917.3714187600541,236.01936400476615,7.154385008535579,22.0075815661518,3.364817715332212,114.67498811171217,0
126,1238.0911251619957,243.64003080087787,7.834154066686288,17.144079438008912,2.9506783849184264,130.00229226573333,0
127,601.8927349738624,273.64075349639165,12.205664271621746,15.850532393286715,1.9799602172799706,147.2372822301406,0
128,686.7404540794456,113.87729295040305,5.083178135116868,7.406834754984621,1.800826792479003,93.26666106974822,1
129,819.9302730175283,258.3070306539165,7.840801846259711,11.849026779115297,0.23181323914432217,109.69020421703091,0
130,699.3048691767601,192.51292723160537,7.025270508803882,13.596220959909635,1.915598895621908,164.08038152456024,0
131,489.8673137867735,266.2172855597462,6.992065006615052,10.738341942829239,0.808884845445826,109.16664920139097,0
132,813.7125949612055,198.18354015809186,8.548479236080363,16.24226631476382,2.158999476491758,131.01749192445803,1
133,587.539257254779,207.22586520372093,4.161373938031047,24.558240917430503,3.185247246761441,82.97424186941191,0
134,894.7184861270363,236.3186194803366,4.002629952127241,22.588807963308085,1.0195484470275589,68.56478126509592,0
135,616.1151531532394,197.38352651984025,5.6395310269637235,16.219399309156035,2.238586760388034,88.79385404856112,0
136,1109.986881003508,226.22327766323227,4.6346004561562255,18.897170360124143,2.997779762009926,99.30323831946964,0
137,643.3493415327525,190.33121157283423,5.637001705996346,11.356978423219406,2.220295395272251,151.19733492142748,0
138,735.5876967588649,158.34147741506362,8.125497570106024,22.320446753344008,1.476017038149743,154.48578788062116,0
139,962.7034434739339,300.89785262146796,4.043706554587443,7.190167020274098,2.0103864052721137,62.24039079313646,1
140,553.8271367132089,185.1975653588036,4.390642074812539,19.56414080543081,2.9572487122278766,103.76264582124415,1
141,845.4919869208259,241.06595561960083,5.348622007053154,17.477948550998875,2.262577859897442,140.93368191121453,0
142,1061.4285508564856,287.64455407468927,4.543363147949662,11.220703066227877,1.996629417439657,116.83940626706327,0
143,478.5033530877545,219.25279487419783,1.1719883439730254,13.956066216310312,3.156143126211626,165.1367539745228,0
144,836.9267717064608,208.74170501272312,3.839744714602121,9.328736484219704,2.5149178699504233,140.20502826393906,0
145,851.9765588496847,261.31190443337107,6.374746484475009,9.54179976098884,0.7970975710500532,111.96944687133555,0
146,956.3645743554621,305.8966911363576,7.875093501865293,7.04472999688035,2.631412661981995,114.63991886612769,0
147,552.6098578243837,191.53423674567657,2.6907628649245465,18.837569511003558,2.949558754782266,118.29630502185461,0
148,535.9086773831448,242.49260839912804,2.681435201538314,21.026724847133405,0.7626836129125121,94.62127809717178,0
149,904.3883131233795,163.37527025163365,5.060467605434671,4.19096068093287,0.0,148.17642406948497,0
150,859.3969346466372,230.3399498158905,0.8488098702443265,24.19152758075753,0.9580673312216486,142.27286453224656,1
151,850.0985700691754,251.71023422690376,4.110059594025746,14.939958816815802,1.8975003123163852,133.62812302957292,0
152,869.2896418993952,207.26876791224672,1.527915880897213,16.44926602438419,3.009788345047935,127.27724068070987,0
153,663.9950556843019,227.15040830873843,7.73812259968493,7.637935822074619,1.1090479658168713,89.45406662900962,1
154,846.4507394322007,179.58866158462752,3.461337691299191,21.604128750824323,2.5551202666544675,135.12579597425247,0
155,858.6144946597362,253.8539305690747,8.305668372678054,16.001250465834172,0.0,123.87307417994253,0
156,657.1297163947264,302.7847124441575,7.227042706916678,20.694131198856496,2.1803067203600803,180.06807284923238,0
157,1173.1549022289514,195.1428065114768,3.7073654046051665,21.104291603238718,1.59325954611457,81.20126706256136,1
158,894.7665841823575,218.86641167238085,2.856080726307845,21.674372113606353,4.098598781639399,98.30113836332104,0
159,561.7393005594703,275.1273123227091,4.612908501664823,11.758596120738986,0.10791371276734552,72.40066328648503,1
160,931.3107217267659,310.60453596613684,4.790706751483594,13.960189960533977,1.985498517195771,113.45940624698792,0
161,605.0636659545357,175.34050938955343,5.692293887904802,11.941489626352427,0.1017786483755887,67.7730189601352,0
162,957.4169207484904,241.56076312920254,3.446913420939642,19.475482313706415,1.4502922668375495,155.5650490850573,0
163,1031.7191158014807,264.15654111597627,6.492789747044406,16.664446146818705,0.2988450343960396,152.76711926610503,0
164,635.8635363296579,244.8971804685576,5.530656109999799,20.34572432006619,4.300788740090828,115.2110406482807,0
165,992.6752258488643,126.16039665614565,4.319209686568272,20.56369401528616,1.644452131939012,89.58834635308892,0
166,882.5561853872997,275.0545004654386,3.575918689163954,6.363702545305461,1.7889705066899828,74.27692354322221,1
167,964.412031998898,325.9668175545322,4.630230033802628,21.753850652769362,1.9572662748946965,98.8840615607878,0
168,1179.3585965307896,255.83308755847517,3.3661974963448613,19.754304788828584,0.8677232072124159,138.7611411702249,0
169,750.9223767994259,198.44469733528683,5.1168773897671755,13.153875584072512,3.055238733660776,96.38841930030395,0
170,649.2527671285021,224.34363768178585,5.170877370439819,16.748963832648144,2.6401941454863422,177.2572852802016,0
171,622.0971140748953,338.49565338277966,5.523414566952678,14.38165214208648,2.9179383626717805,164.7208631969445,1
172,636.8379430069124,295.4981270430279,8.532484819343708,18.08027839315588,0.7820381179637101,120.0247183021331,0
173,784.5796581171792,282.00133091921646,4.735110560600855,13.143018096475618,3.1353152152440513,106.1439523439435,0
174,868.2303949633288,267.8206291767188,7.009195734248965,17.394636205845536,3.019841279326308,102.92412300760645,0
175,855.3381598660038,216.94314439045138,5.459174793951403,15.33652652329676,1.7676069650091826,167.95130281578028,0
176,965.4366498072047,239.97144096721158,4.523511396203092,12.839030482523473,2.895021075543564,100.29914005328129,0
177,802.6003783755814,246.10386321607422,4.761681460097532,15.950681224510294,2.272671623294287,148.0310685820008,0
178,1090.7068154314634,277.4787158032222,4.882347181663899,28.53234786744379,0.40600046785902455,120.6537663920491,0
179,747.0686333524088,325.44594471334517,5.559535415456432,11.57231685087159,1.8171940980879597,141.4068664177253,0
180,1344.0338333179238,305.9169068396564,3.08135846956206,13.750282043692154,1.5184899622203525,95.38808125293707,0
181,925.1334695530013,179.03078221019797,2.069319233110066,11.659438001834847,2.0854192880478943,110.01244213434815,0
182,628.5684887167436,261.1997484450524,6.308594786948551,12.183918072362081,3.021126287733308,119.27452440889014,1
183,585.8215003877775,286.83816725839483,6.796247665162518,19.078871766926788,0.3586586644694545,101.05900146988296,0
184,896.4944830486371,280.9430165072318,6.4912716656056055,18.57941229818034,1.5564220919595633,157.47672508123492,0
185,755.3074429348299,218.53831183062903,5.309944037112945,14.970682483393452,1.17816256703866,97.0707561100188,0
186,942.8000988184184,395.7054607884181,6.534449254906577,20.13148292634556,1.2211086946892933,102.68903575169409,1
187,894.6475249147089,186.14577188344407,6.426858052034285,18.967216477471553,1.1768909511664325,160.76100070883928,0
188,785.4342174686254,195.8405776666975,6.575258717909909,14.18832906986893,2.068170355480437,154.94781710386508,0
189,630.641256386319,261.6797540630788,3.280918357315773,7.33067629102897,2.5231754528373393,167.6393631697689,0
190,497.0305550628271,355.8401527481927,2.806096405690738,19.148915039745013,2.3483249588895254,62.75180507767397,0
191,710.6970095865958,208.19025746479144,4.222861506495459,15.848323105009875,2.1856682075591563,126.0216824712556,0
192,971.2797588646945,236.7085817176504,4.9652317809146895,15.11111731850296,2.621744487825643,122.70843973893317,1
193,842.8187488260407,303.8646836507846,4.516157745735421,12.669759899951423,4.380326133510389,103.14801346662443,0
194,550.8522442576024,249.10689225561333,1.246619337324249,18.72324474558158,2.135891414313887,129.73378169571464,0
195,834.6361851702364,233.2698072734852,8.443385224270283,16.742481262142505,3.021138402813274,110.356748089476,0
196,877.0634759457673,278.281645094336,4.451908022228529,13.815859785988517,2.9641834345711873,124.85976805208534,0
197,623.2285127597734,263.62589951147964,5.345408833153908,8.872727263905443,3.777794163030617,222.05626686629773,0
198,830.7450211891056,301.52193928183954,7.489097981526117,20.33964550940038,2.560518864950072,129.51392292385373,0
199,811.6417436892,314.57344445326817,0.3100554609575896,18.024526115779384,1.1556838190260657,130.77394794308657,0
200,571.4059404338753,265.3501530002681,3.9766122561765758,16.27701449972798,2.3048819210218787,144.63658005047523,1
201,871.5574720696567,264.58663626891547,4.225765452840391,1.7161300244300115,2.2511387434175476,125.41933592988953,0
202,912.1569052736469,260.7055491143067,4.327379909098711,14.8105287144197,2.8151826087877763,87.05901971519765,0
203,1016.6102486350554,274.45652783246436,4.653026818572094,13.793981482621684,1.1266033305005787,70.59864812570183,0
204,1010.7604104069806,252.7585318935732,7.894269596889689,11.907521574728296,3.2663210739596185,119.12126811894275,0
205,524.4661264085818,249.96957588388554,6.346917751454445,18.77117639282142,2.00523714914012,111.92666914880165,0
206,612.4349920169755,309.83135604136214,6.916070537257659,18.574300170836388,2.8393792539317317,61.09193751654984,0
207,903.007053441732,325.80580901775215,5.094240543621847,17.184123585961938,2.309673158073633,168.8817825486836,0
208,902.7571901824417,174.62235276832897,2.2012539077089976,20.189454573838713,2.122590778320002,123.21009130096533,0
209,903.0095372612096,250.50105758702844,0.8406059297079862,9.888507429830788,2.2338564104837704,163.18309063993271,0
210,1570.5462981309443,215.56527832773827,1.941184553536738,12.731729716153467,2.671992011381223,53.044131477235126,0
211,914.1781021386334,234.45142667569638,5.719531408332039,15.373961315929028,3.958654794071419,163.75461167267179,0
212,1027.1131280361199,270.12581048676606,5.06353942539527,11.889989903860425,0.0,105.4438476014879,0
213,990.8003526986405,283.4719185771234,4.579672704887985,18.63584610851771,2.540002948924055,157.7747364555023,0
214,930.2782502611597,244.39367781943275,4.2628461865197265,12.388995759341524,2.043967796000747,126.44605421428952,1
215,736.9461510719309,154.33298326385986,9.023443150885495,21.491850022233773,1.8228934327953956,133.59769655759084,1
216,951.7938440986535,201.74772097119103,3.3541928180470513,10.344202991249052,0.0,133.63551120834885,0
217,645.4349570924857,294.8249835100083,6.855638912232118,25.659918247503086,2.5802076812550174,107.24586905665434,1
218,752.6362786519983,112.97867889825343,5.003825872041988,25.146486778012115,1.8750293631186863,100.60455789391636,0
219,702.9272904341793,309.3713575841,4.878120976428006,14.526234268423277,1.1655715323236269,109.16519431517769,0
220,816.3748278772645,276.06149953222706,7.353275097233488,20.730852254628743,2.0424799727174854,75.84272375101929,0
221,1262.9317133347017,315.80880407650113,7.92506076538289,12.997859697456965,1.70720976893512,105.57869088919762,0
222,426.5469614816504,240.071540655952,4.520901086230324,20.066432491156725,0.25760683298184195,99.09625638769077,0
223,937.2520380749027,146.92972879885474,6.598405438484284,14.120108342716145,2.0881847191581255,75.12283941991234,0
224,477.4568257620697,271.5181320753249,5.727782724300107,8.572800507457579,2.580073529700014,133.7599882715782,0
225,705.6136268421133,313.73265620191705,5.014874277619829,1.0,1.4507665853192735,120.23152295798329,0
226,1017.7901193934732,296.236090275671,5.408509885314052,13.656432769646948,2.2617128326851232,127.38126969951442,0
227,812.8560038190925,216.86542582559824,3.6239823703103244,16.395312543426463,2.108111974560164,140.9235237438535,0
228,584.4510444141388,254.33805377313234,4.387801213337831,21.651582130181083,3.0454922225707755,112.86419828335818,1
229,656.9392581480064,223.3581865610038,3.8387294404945873,15.183125160756953,1.896307606331326,91.83850760129678,1
230,935.9195497869351,209.0366767905314,6.802753432857839,20.014550673587944,2.80109183916023,129.11826069922392,1
231,653.9266736565727,297.76942855899256,4.809597768917875,12.730292263892366,1.686647244181142,32.3341017287746,0
232,843.291717916395,190.1233844367419,2.404571950769923,13.313605152342774,3.9673219614951885,116.75714725538367,0
233,809.1143679807627,205.30917847091936,3.553125553673824,20.270178412642927,1.5631584013601125,142.9550587011839,0
234,669.6799304788366,194.79871832638074,0.0,2.6766275766536403,1.3150008756676983,151.40775787228867,0
235,1228.788817865065,175.48762383504766,4.011014796235703,15.06491914451458,1.8995078805560621,104.11670331368708,0
236,926.7838044636022,257.3207145921302,5.075290130194299,13.000193252220676,1.2719810944894272,52.75838304872131,0
237,394.9714826684786,308.0751524240988,4.727728302266053,21.803056024261423,0.7513435661061654,41.00202419923997,0
238,837.2908629538855,240.75616218773672,8.960308703062784,12.3587685251009,2.7276023542578747,139.14156320659117,0
239,667.6427070463224,174.71260997179166,6.149812081830074,17.58292484785047,0.0,109.38050810680376,0
240,970.4866669592448,291.9972269871014,6.060903706178301,19.607584846673472,1.2824666440006052,180.51897225909875,0
241,641.4958523134599,334.2850877017486,1.7134619308594443,7.537020029347948,0.658236085448247,77.66689095253508,0
242,777.0527117066202,217.68788379267028,4.270715891765734,14.303148458630494,2.142169400193862,130.27007709975808,1
243,900.9974557960915,226.07228666411407,4.026674385352608,12.84181782957031,0.0,169.87054905787653,0
244,973.1510388340243,275.7830315041697,3.4278376023839843,19.731466234147973,2.5478508449449206,126.19385789331834,0
245,559.9407185888448,331.0936873892526,3.400238668973307,18.37540920406097,2.6560899268275224,72.24194424926404,1
246,733.0997528318103,224.00829271373868,1.3837540921167526,13.83398984970409,0.3673819547649253,203.17833849316855,0
247,705.0109377678087,183.37751095008974,2.448293590637343,9.76295974791974,2.190602702832918,167.41762371138554,0
248,669.3341534852576,281.5709303136203,6.748186805529898,20.190733480100448,2.5160592838201956,113.18261952324752,1
249,1153.0908480562193,289.95340365711496,4.714170616013636,14.661736117006091,2.940300374416188,144.56862232652887,0
250,880.9963421921912,250.30657252176135,3.9871951634513323,6.908117171662688,0.5310706633835385,144.8898348020691,0
251,547.823209132991,222.09333701712745,4.9891773306945835,7.338098005150381,0.3904053574967552,139.25313254597876,0
252,983.5723894109552,299.7189365496023,7.334781357402302,17.188167150364883,3.5026492216700915,78.54765675895153,0
253,1224.4312394025267,276.4018002273982,5.008421041751571,8.620969036172408,1.1781102946803808,129.72472863358962,0
254,1006.4930521102294,211.57822415482536,6.080748261862076,24.298237468018065,1.472595824991446,163.8214710477723,0
255,496.1260068091973,252.45473656528358,3.306790315223485,10.314648578203347,2.6330945237528773,135.13581647252238,0
256,703.1531854267497,182.41462339876767,3.762740098506562,14.998196373213618,0.8307989767305188,131.91453006922683,0
257,1053.3822298373245,284.294522821896,5.707953770127351,15.795559830801528,1.7341505869138742,103.89526892554696,0
258,658.4661068762439,236.8883215308572,8.785307416674227,11.353111303815773,2.8917442927530583,92.88063988459807,0
259,888.7638856292457,228.21445838076315,7.859549719029748,3.800864847110157,0.5788977826574788,72.82447841011526,0
260,954.9268106858674,248.3562757423783,6.1656561389122775,15.954475488081137,1.4999956706044908,142.723937937831,1
261,614.6139056843834,252.01538496651239,5.302867520321437,11.233800049488709,0.8732763800109047,113.37346999256071,0
262,788.09492878764,294.746503078278,7.802138711254342,15.582692138082216,1.2260645811082647,79.75861165361795,0
263,151.74653198618546,279.5545265662611,6.5893566460902475,14.388344738806456,3.185648580130672,149.29225999521387,0
